beer_name,overall_rating,translated_comment
Tripel Karmeliet,4.4,"Dark amber color, slightly cloudy, with a white foam with medium bubbles, initially thick but not very persistent, leaving a persistent white ring after a few minutes. Foam with medium retention.
On the nose it is sweet, fruity, spicy, with apple, peach, citrus, oregano, and Belgian yeasts standing out.
On the palate it is very pleasant. It starts with a fruity and floral sweetness, with citrus and apple standing out, which is immediately balanced by the appearance of herbs, oregano, and coriander, which persists until the end. Hidden, you can feel the toasted malt and the Belgian yeast characteristic of the style, a subtle note of honey, vanilla, and banana. The carbonation is good and at the end there is a spiciness in the aftertaste. It is pleasantly liqueur-like at the end."
Tripel Karmeliet,4.4,"sampled in 2022, 2011, 2008, 2007, 2005.

2022: 750ml corked bottle aged for around 2 years and drank in celebration of omloop het nieuwsblad cycle race. golden coloured with a massive rocky head of white foam. it has a floral lemon and herbal fruity flavour with vanilla, earthy notes, spices and more floral fruit and lemon on the smooth finish. excellent!"
Tripel Karmeliet,4.4,one of the belgian classics with that unmistakable yeast and the refined bubbles.pairs well with most foods but you'd be hard pressed to best a bowl of mussels.
Tripel Karmeliet,4.4,"nice golden l with white foam and strong carbonation.

the scent is slightly spicy, green, malty, sweet and the classic Belgian cold scent.

the taste is even and incredibly well balanced.

definitely my favorite triple and one of my favorite l."
Tripel Karmeliet,4.4,"bought a 33cl bottle from belgium. eye: a bit hazy, straw yellow beer with a white head. nose: some white wine sourness, sweet malts, biscuit and mild hops. tongue ; a lot of what the nose detected. then a bit more clover, belgian yeast and a hint of coriander.

overall: a nice triple. stands out because of its coriander citrus tastes.  very well balanced. i can see why this is a classic. for me the white chimay and westmalle work better."
Tripel Karmeliet,4.4,round and good. very traditional Belgian. absolutely right if that's what you're looking for. excellent for Christmas dinner!
Tripel Karmeliet,4.4,"three-grain brewed beer, amazing  herbal flavours, one of my favourite beers!"
Tripel Karmeliet,4.4,"golden straw color with just a little haze.  nice foamy head.  slight malty aroma, medium light body with very nice balance of malt, hop, ester and spice.  highly carbonated with a clean dry finish makes it very refreshing.  amazing beer!"
Tripel Karmeliet,4.4,"enjoyed in a small restaurant in Brussels, delicious. enjoying it as a nightcap after Italian food. maybe too fruity for that, but what the heck.
very floral on the nose, same in the drink, briefly slightly peppery, then fruit, later peppery again, complex finish, delicious. very drinkable."
Tripel Karmeliet,4.4,"pours a clear, deep golden coloration with a large, fluffy head and visible carbonation. smells of doughy, slightly grainy and caramelly malt and citrus zest, with estery hints of green apple and clove as well. taste is an excellent balance of doughy, slightly grainy and caramelly malt, hoppy citrus notes and fruity/spicy yeast esters of green apple, banana, clove and peppery spice. finishes with a medium sweetness and some caramel malt, citrus zest and peppery spice lingering in the aftertaste. effervescent mouthfeel with a medium/rich body and medium/strong carbonation.

this makes for quite a hoppy tripel with some distinct, floral and zesty citrus notes in addition to those fruity and spicy yeast esters, with the spice standing out as well. there really is an excellent balance of sweet malt, zesty hops and fruity/spicy yeast to this, making for a brew that feels rich and refreshing, complex and easy-drinking at the same time, while the abv is hardly noticeable as well and there really is a fantastic, full and effervescent mouthfeel to this. overall, this makes for a great tripel that is perhaps a bit more hoppy than most, but balanced so well that it really makes for an exceptionally pleasant drinking experience."
Tripel Karmeliet,4.4,"33cl bottle at home
hazy golden yellow with a lasting white head.
aroma is fresh and vinous, slightly sour. notes of spices, dried fruits, yeast.
taste is fruity, sweet notes of caramel and dried fruits, slightly sour notes of wine, warming alcohol finish.
texture is full and foamy, mostly watery with medium carbonation.

8-3-8-4-16"
Tripel Karmeliet,4.4,one of the best beers i have tasted! tasted for the first time in bruges!
Tripel Karmeliet,4.4,"appearance: golden color, sediment at the bottom, beer in the glass is slightly cloudy, large foam. fine-bubble, long-lasting, high saturation. aroma: yeast, banana, soda, a bit of cloves and spices. 
taste: sweet, fruity, spicy, moderate bitterness. 

price approx. 15.0 PLN / bottle 330 ml"
Tripel Karmeliet,4.4,"hints of vanilla and banana, very foamy with lots of gas. needs a large glass with round bottom. a duvel glass will do if you don't have the matching glass."
Tripel Karmeliet,4.4,absolutely a top triple in my opinion. very full and tasty.
Tripel Karmeliet,4.4,last beer of belgium.  aroma has no bananas.  flavor is light of the same.  nice body where yeast overwhelms. stong fruit esters which is what i prefer.  nice lasting head.  enjoyable even in an airport
Tripel Karmeliet,4.4,"pours almost brown,medium head good resistance. strong carbonation, medium to moderate body. malty feeling all the way. very good balance. coriander, spices produce additional strongness. thumbs up."
Tripel Karmeliet,4.4,"fruity. yeasty. banana. vanilla. wheat. oats. barley. creamy. spices. lemon. cloves. sweet honey. notable alcohol taste. 8.4% abv on an empty stomach at 3am. absolutely, damningly and satisfyingly potent   rich and flavourful. solid belgian tripel!"
Tripel Karmeliet,4.4,"Light golden yellow in the glass. Medium-sized perlage rises relatively slowly to the top. This already suggests that it is a rather dense affair. The white, medium-pored head of foam is incredibly stable and almost infinitely long-lasting.

Very dominant, fresh, slightly sweet herbal aromas are noticeable on the nose - pure perfume! After the beer has warmed up a little, a slightly fruity banana note is added.

The pleasantly fresh, almost soft, sweet-fruity first sip is immediately convincing. The middle part has lovely fruit aromas of yeast, banana, cantaloupe and very light dried fruit aromas. The freshness causes everything to foam up a little in the mouth and makes it very soft and smooth, but inhibits the sweetness, which is not relevant at all in a beer like this.

The aroma lasts for an unbelievably long time. The slightly warming, sweet and herbal aromas dominate at first. It is only after two or three minutes that the yeasty aromas come to the fore and remain for an incredibly long time. After several more minutes, fruity herbal aromas emerge that seem impossible to get rid of. Simply strong! An incredibly great beer with a very typical, voluminous but very charming aroma that is convincing across the board with an almost unique balance. A real treat from start to finish! World class!!"
Tripel Karmeliet,4.4,"draft beer at the la rive campsite. very good belgian triple beer. the banana from the yeast comes out well and the aniseed finish is pleasant for those who like this taste.
see the review by lagerguide122 below which perfectly summed up this beer in my opinion"
Tripel Karmeliet,4.4,"fat p skaal, k penhamn. golden yellow with white foam. fruity and steep with notes of malt, spices and herbs. dry finish."
Tripel Karmeliet,4.4,"It's hard to beat Karmeliet. While I'm more of a fan of dark beers, this is one of the best beers in the world without a doubt."
Tripel Karmeliet,4.4,"11.2 oz bottle.  hazy straw color with a big white head.  aromas of yeast, lemon, banana, flowers.  pretty dry.  fruity esters.  clove and spices, citrus peel.  soft grains.  a nice one but have had better."
Tripel Karmeliet,4.4,"smooth and creamy mousse, golden color, slightly bitter, very fragrant, white fruits such as banana and also citrus fruits."
Tripel Karmeliet,4.4,"very nice, herby, earthy, sweet and strong tripel.without a doubt one of belgium's finest."
Tripel Karmeliet,4.4,"330 ml bottle. pours clear golden with a huge white head and little volcanoes of bubbles persist. smells banana, apple, fruit sweetness, and a tinge of white pepper. tastes dry, a little citrusy, with some sweet banana, spicy clove and warming earthy spiciness. dries out with a snappy and bitter back end. high carbonation. this is better than i could have imagined and, at least from memory, the best tripel i've had."
Tripel Karmeliet,4.4,"33cl bottle from a store. pours hazy golden with pearl white foam. great and rich aroma of yeast, vanille, flowers, malt, sugary..  very typical of belgian tripels. tastes very rich and heavy on wheat, also honey, vanille, citrus, banana and coriander.. lots of sweetness and very flavourful with a little grassy and spicy, dry finish. again lots of wheat in the taste, made with wheat, oat and barley. medium body and good carbonation, also strong at 8,5% abv. it's really sweet and rich among the tripels i tried. more spicy than bitter. fantastic taste."
Tripel Karmeliet,4.4,"although not a trappist, but a classic. for me one of the best, if not the best tripel there is. perfect balance in aroma and taste. that's how a tripel is meant to be. also a nice story about the accompanying glass. when you can see a straight line in the belgian lace after drinking, you can safely grab another one."
